name_en,description_en,name_ja,description_ja,name_fr,description_fr,name_it,description_it,name_de,description_de,name_es,description_es,name_pt,description_pt,name_pl,description_pl,name_ru,description_ru,name_ko,description_ko,name_zh,description_zh,name_ar,description_ar
Bazelgeuse,A nefarious flying wyvern that travels the New World in search of prey. It scatters explosive scales over a wide area to prey on whatever gets caught in the blast.,バゼルギウス,獲物を求め、各地に出没している大型の飛竜。 爆発性の鱗を一面に撒き散らし、周囲に存在する 全てのものを巻き込みながら狩りを行なう。,Bazelgeuse,Une infâme wyverne volante qui parcourt le Nouveau Monde en quête de proies. Il répand ses écailles explosives pour piéger ses victimes dans les flammes.,Bazelgeuse,"Un malvagio wyvern volante che solca i cieli del Nuovo Mondo in cerca di prede. Lancia scaglie esplosive che intrappolano la preda, lasciandola soccombere avvolta tra le fiamme.",Bazelgeuse,"Ein ruchloser Flugwyvern, der die Neue Welt auf der Suche nach Beute bereist. Er kann explosive Schuppen verteilen, die Opfer in Flammen hüllen.",Bazelgeuse,"Un malvado wyvern volador que se ha desplazado al Nuevo Mundo en busca de presas. Para cazar esparce escamas explosivas por amplias superficies, para alimentarse de criaturas atrapadas en la explosión.",Bazelgeuse,Serpe alada nefasta que busca por presas no Novo Mundo. Dispersa escamas explosivas em uma área ampla para devorar qualquer alvo.,Bazelgez,"Wiwerna latająca krążąca po Nowym Świecie w poszukiwaniu ofiar. Rozrzuca wybuchowe łuski, by dopaść to, czego dosięgnie wybuch.",Базельгейс,Летающая виверна с дурной славой. Рыщет по всему Новому Свету. Добычу убивает с помощью взрывающейся чешуи.,바젤기우스,사냥감을 찾아 각지에 출몰하는 대형 비룡. 폭발성 비늘을 주변에 뿌려서 주위에 존재하는 모든 것을 휘말리게 하여 사냥을 한다.,爆鱗龍,出沒於各地尋找獵物的大型飛龍。 會對特定方向灑出爆炸性的鱗片， 將周遭的東西全部席捲進去以進行狩獵。,بازيلغيس,تنين مجنح شنيع يجوب العالم الجديد بحثًا عن ضحية. يقوم بنثر قشور متفجرة في مناطق متفرقة كي يفترس ما يعلق في الانفجار.
Deviljho,"Due to its enhanced metabolism, Deviljho must constantly seek out prey. It is extremely violent, and known to snatch up large monsters in its powerful maw and flail them around.",イビルジョー,代謝が激しく捕食し続ける必要があり、獲物を 求めて常にさまよい歩いている。非常に狂暴で、 大型モンスターをくわえたまま振り回すという。,Deviljho,"Wyverne au métabolisme surpuissant, le Deviljho est sans cesse à la recherche de nouvelles proies. Extrêmement violent, il n'hésite pas à attaquer les monstres plus grands que lui.",Deviljho,Il Deviljho è sempre alla ricerca di una preda a causa del suo metabolismo accelerato. È estremamente violento ed è noto per la sua abilità di azzannare e scuotere altri mostri.,Dämonjho,"Wegen seines beschleunigten Metabolismus ist ein Dämonjho ständig auf der Suche nach Beute. Er ist extrem brutal und dafür bekannt, große Monster in seinem Maul herumzuwirbeln.",Deviljho,"Debido a su metabolismo, los Deviljho siempre andan buscando presas. Son muy agresivos, y a menudo se les ve con las fauces clavadas en grandes monstruos y sacudiéndolos por los aires.",Deviljho,O Deviljho tem metabolismo rápido e precisa caçar regularmente. Morde as presas com força e as balança violentamente.,Deviljho,"Z uwagi na metabolizm Deviljho musi ciągle szukać pożywienia. Niezwykle brutalny, chwyta duże potwory paszczą i młóci nimi.",Девильо,Из-за своего метаболизма девильо постоянно ищет жертв. Этот зверь способен крушить своими челюстями даже крупных чудовищ.,이블조,신진대사가 활발하여 계속 포식해야 하기에 늘 사냥감을 찾아 돌아다닌다. 대형 몬스터를 입에 문 채로 휘두를 정도로 매우 난폭하다.,恐暴龍,代謝極高，必須不斷捕食， 因此經常為尋求獵物而到處徘徊。 非常狂暴，會叼起大型魔物甩動。,ديفيلجو,ديفيلجو متعطش دائمًا للفرائس بسبب استقلابه العالي. فهو عنيف للغاية ويُعرف بوضعه للوحوش الضخمة بين فكيه ثم يحركها يمينًا ويسارًا.
Lavasioth,Lavasioths utilize molten lava as armor. They are extremely aggressive and will attack without prejudice until the threat has been eliminated.,ヴォルガノス,マグマの中を泳ぎ、強固な溶岩の鎧を纏う魚竜。 ウラガンキンが近くにいると警戒し、積極的に 攻撃したり排除しようとする行動が見られる。,Lavasioth,"Le Lavasioth se sert de lave comme armure. Extrêmement agressif, il continuera à attaquer jusqu'à ce que toute menace soit éliminée.",Lavasioth,Il Lavasioth usa la lava come un'armatura. È estremamente aggressivo e può continuare ad attaccare fino a quando non è sicuro che ogni minaccia sia stata eliminata definitivamente.,Lavasioth,Der Lavasioth nutzt geschmolzene Lava als Rüstung. Er ist extrem aggressiv und wird ohne Zurückhaltung jede Bedrohung bis zum Tod angreifen.,Lavasioth,Los Lavasioth utilizan lava líquida como armadura. Son extremadamente agresivos y atacan sin tregua hasta eliminar a la amenaza en cuestión.,Lavasioth,Lavasioths usam lava como armadura. São extremamente agressivos e atacam sem discriminação até eliminar a ameaça.,Lavasioth,Lavasiothy mają pancerz z roztopionej lawy. Są niezwykle agresywne i bezwzględnie atakują aż do wyeliminowania zagrożenia.,Лавасиот,Лавасиоты защищают себя за счет жидкой лавы. Атакуют без предупреждения. Крайне агрессивны.,볼가노스,마그마를 누비는 강고한 용암갑옷을 두른 어룡. 우라간킨이 접근하면 경계해서 적극적으로 공격하거나 배제하는 행동을 보인다.,熔岩龍,能在岩漿中游泳，身披堅固熔岩護甲的魚龍。 只要於附近發現爆鎚龍就會開始警戒， 採取積極攻擊及驅逐的行動。,لافاسيوث,تستخدم اللافاسيوث الحمم البركانية المذابة كدرع لها. تُعد عدوانية للغاية وهي تهاجم دون هوادة حتى تقضي على التهديد.
Uragaan,"Large brute wyverns that feed on ore, using their mighty jaws to crush solid rock to powder. They've been known to confront Lavasioths over territory disputes.",ウラガンキン,頑強な顎で岩盤を砕き主食の鉱石を摂取している モンスター。ヴォルガノスとは敵対関係にあり、 近くにいると警戒を示す様子が確認されている。,Uragaan,"Grande wyverne de terre se nourrissant de minerais qu'elle extrait à l'aide de sa puissante mâchoire, l'Uragaan se dispute le territoire avec le Lavasioth.",Uragaan,Wyvern anziani che si nutrono di minerali. Gli Uragaan usano le loro possenti mandibole per frantumare le rocce. Sono noti per disputarsi il controllo del territorio con i Lavasioth.,Uragaan,"Dieser große Kampfwyvern nährt sich an Erz, indem er mit seinen mächtigen Kiefern Gestein zu Pulver zermahlt. Er ist dafür bekannt, mit dem Lavasioth über Gebiete zu kämpfen.",Uragaan,"Grandes y brutales wyverns que se alimentan de minerales, haciendo crujir rocas enormes hasta pulverizarlas con sus poderosísimas mandíbulas. Al parecer, no es infrecuente verles librando disputas territoriales con Lavasioth.",Uragaan,Serpes brutas que se alimentam de minério com suas mandíbulas poderosas. Enfrentam Lavasioths em disputas de território.,Uragaan,"Wielkie wiwerny zwaliste żywiące się rudą, kruszące skałę na proch potężnymi szczękami. Ścierają się z Lavasiothami o terytorium.",Урагаан,"Огромные, свирепые виверны, питающиеся рудой. Их могучие челюсти крошат камни в пыль. Конфликтуют с лавасиотами за территорию.",우라간킨,완강한 턱으로 암반을 파괴해 주식인 광석을 섭취하는 몬스터. 볼가노스와는 적대관계이기에 근처에 있으면 경계하는 모습이 확인되고 있다.,爆鎚龍,能以強韌下顎粉碎岩塊，從中攝取礦石作為主食的 魔物。和熔岩龍是敵對關係，光是 出現在附近就能確認到牠採取警戒的模樣。,أوراغان,تنانين مجنحة ضخمة تتغذى على الخام باستخدام فكها الكبير الذي يحول الصخر الصلب إلى مسحوق. وتشتهر بمواجهة اللافاسيوث في نزاعات الأرض.
Azure Rathalos,"An azure-colored subspecies of Rathalos. More mobile than their standard cousins, they locate prey from the air and quickly swoop in for the kill.",リオレウス亜種,蒼い甲殻を持つリオレウスの亜種。 通常種と比べて機動力が増しており、空中からの 執拗な急襲攻撃で獲物を追い詰める。,Rathalos azur,"Sous-espèce de Rathalos de couleur azur. Plus agile que les Rathalos ordinaires, il repère sa proie depuis les airs et descend en piqué pour la tuer.",Rathalos azzurro,"Sottospecie di Rathalos dal pigmento azzurro. Più agile del suo parente più stretto, individua la preda per poi scendere in picchiata e ucciderla.",Azurner Rathalos,"Eine azurfarbene Unterart des Rathalos. Beweglicher als ihre Standard-Verwandten, finden sie ihre Beute von der Luft aus und stoßen tödlich herab.",Rathalos Celeste,"Una subespecie de Rathalos de color azulado. De más movilidad que sus primos convencionales, a menudo localizan a sus presas desde las alturas y se lanzan sobre ellas.",Rathalos Lazúli,"Uma subespécie lazúli de Rathalos. Mais móvel do que o normal, ela encontra a presa do ar e mergulha rápido para o bote.",Lazurowy Rathalos,"Zabarwiony lazurowo podgatunek Rathalosa. Bardziej ruchliwy od zwykłego, wypatruje ofiary z powietrza i szybko atakuje.",Лазурный раталос,"Лазурные раталосы быстрее сородичей. Убивают жертву с налета, стремительно пикируя с небес.",리오레우스 아종,푸른 갑각을 가진 리오레우스의 아종. 일반종과 비교하여 기동력이 늘었으며 공중에서 집요하게 급습하여 사냥감을 바싹 몰아넣는다.,蒼火龍,擁有蒼藍甲殼的亞種火龍。 機動力比起通常種更強大，會堅持地 從空中發動突襲攻擊，讓獵物無路可走。,راذالوس لازوردي,سلالة فرعية من الراذالوس لازوردية اللون. نشطة أكثر من الراذالوس العادية، يمكنها رصد ضحيتها من الجو والانقضاض عليها سريعًا لقتلها.
Black Diablos,These black-shelled Diablos are actually female Diablos in heat. The color signals their aggressiveness and heightened hostility to other creatures in their habitat.,ディアブロス亜種,繁殖期をむかえ体色が黒く変化した雌の個体。 黒い甲殻は他の生物に対する警告色と考えられ、 通常種と比べて非常に攻撃性が高くなっている。,Diablos noire,Les Diablos à carapace noire sont en réalité des femelles Diablos en chaleur. Leur couleur est un avertissement envers toute créature faisant irruption sur leur territoire.,Diablos nera,I Diablos dalla corazza nera sono in realtà degli esemplari di femmina in calore. Il colore è un avvertimento per le altre creature nei paraggi.,Schwarze Diablos,Dieser schwarzgepanzerte Diablos ist eine läufige weibliche Diablos. Der Farbwechsel signalisiert ihre Aggressivität und erhöhte Grausamkeit anderen Kreaturen gegenüber.,Diablos Negra,"Su aspecto es el de un Diablos de caparazón negro, pero en realidad son Diablos hembra en celo. Su coloración es una señal que advierte de la agresividad extrema de estas bestias.",Diablos Negra,Fêmeas Diablos no cio com cascos negros. A cor sinaliza a agressividade e hostilidade maiores a outras criaturas em seu habitat.,Czarna Diabla,Diable z czarnymi skorupami to samice w rui. Kolor jest oznaką agresywności i większej wrogości względem innych stworzeń.,Черная диаблос,Черный цвет чешуя самок диаблоса принимает во время течки. Тогда они становятся очень агрессивны.,디아블로스 아종,번식기를 맞아 몸 색이 검게 변화한 암컷 개체. 검은 갑각은 경고색이라 여겨지며 일반종과 비교해서 매우 공격성이 높아져 있다.,黑角龍,面臨繁殖期時體色轉黑的雌性個體。 黑色甲殼被認為是針對其他生物的警告色， 和平常種相比，攻擊性變得非常高。,ديابلوس سوداء,إن ديابلوس سوداء الصدفة عبارة عن إناث وقت التزاوج. يدل اللون على وحشيتها وعدوانيتها المتزايدة ضد المخلوقات الأخرى في موطنها.
Nergigante,A terrible elder dragon that appears when other elders are in the vicinity. Its penchant for destruction is well-documented.,ネルギガンテ,古龍種が現われるところには必ず姿を現わすと 噂されている古龍。己の身を顧みず破壊の限りを 尽くすため、≪滅尽龍≫の異名を持つ。,Nergigante,Un dragon ancien redoutable qui apparaît à proximité d'autres dragons anciens. Son penchant pour la destruction est légendaire.,Nergigante,Un terrificante drago anziano che appare se ci sono altri simili nelle vicinanze. La sua propensione a distruggere qualsiasi cosa si ponga sul suo cammino è ben documentata.,Nergigante,"Ein schrecklicher Drachenältester, der auftaucht, wenn andere Drachenälteste in der Nähe sind. Seine Neigung zur Zerstörung ist wohlbekannt.",Nergigante,Un terrible dragón anciano que aparece cuando hay otros dragones ancianos en las cercanías. Se ha documentado ampliamente su pasión por la destrucción.,Nergigante,Um dragão ancião terrível que surge quando outros anciões estão por perto. Sua propensão destrutiva é bem documentada.,Nergigant,Straszliwy Starszy Smok pojawiający się w pobliżu innych Starszych Smoków. Jego zamiłowanie do niszczenia jest dobrze znane.,Нергигант,"Ужасный Древний дракон, появляющийся, когда рядом есть другие древние. Известен своей тягой к разрушениям.",네르기간테,"고룡종이 나타난 곳엔 반드시 나타난다는 소문이 있는 고룡. 몸을 사리지 않고 파괴의 끝에 다다르려 하기에, ≪멸진룡≫이란 별명이 있다.",滅盡龍,據說在古龍種出現之處必定能看到 其現身的古龍。據說會帶來無盡破壞，甚至 完全不顧及自身，所以擁有《滅盡龍》的別稱。,نيرغي,تنين معمِّر بشع يظهر حين تكون التنانين المعمرة الأخرى في أماكن مجاورة.  تُعرف بنزعتها الهائلة للتدمير.
Teostra,Brutal elder dragons wreathed in flames that spit blazing fire. Teostra are of such a fierce and deadly nature that the Guild closely monitors their movements.,テオ・テスカトル,灼熱の息を吐き、炎を纏う凶暴な古龍の雄。 気性は荒く、正面から対峙した者は、 例外なくその業火に身をさらすことになる。,Teostra,Ces féroces dragons anciens couverts de flammes et cracheurs de feu sont si dangereux que la Guilde surveille de très près leur comportement migratoire.,Teostra,I Teostra sono feroci draghi anziani il cui corpo è avvolto da fiamme e che sputano fuoco. Sono così pericolosi che la Gilda deve tenere traccia dei loro spostamenti.,Teostra,"Ein brutaler, in Flammen gehüllter Drachenältester, der Feuer speit. Der Teostra ist derart wild und tödlich, dass die Gilde das Wanderverhalten von möglichst jedem Exemplar im Auge behält.",Teostra,"Dragones ancianos de gran brutalidad, siempre envueltos en llamas y escupiendo fuego puro. Debido a la fiereza y letalidad de los Teostra el gremio estudia con detalle sus movimientos.",Teostra,Dragões anciões brutais envoltos em chamas e que cospem fogo escaldante. Teostra são tão mortais que a Guilda segue seus movimentos.,Teostra,"Brutalny Starszy Smok spowity płomieniami i plujący ogniem. Teostry są tak groźne, że Gildia bacznie obserwuje ich ruchy.",Теостра,"Могучие древние драконы, окутанные пламенем. Они так свирепы и смертоносны, что Гильдия постоянно за ними следит.",테오-테스카토르,작열의 숨을 내뱉으며 불꽃을 두른 난폭한 수컷 고룡. 성격은 거칠어 정면에서 대치한 자는 예외없이 그 업화에 몸을 바치게 될 것이다.,炎王龍,口吐灼熱氣息，身體環繞火焰的兇暴雄性古龍。 個性火爆，正面與其對峙者 都將毫不例外地招來烈火焚身。,تيوسترا,تنانين معمرة وحشية مغطاة باللهب تطلق نيرانًا حارقة من فمها. تتحلى تيوسترا بطبيعة وحشية وقاتلة لدرجة أن النقابة تراقب حركتها عن كثب.
Lunastra,"A rare female Elder Dragon that litters the air with hot blue dust. Reports of it traveling with her mate, Teostra, are still unconfirmed.",ナナ・テスカトリ,粉塵を纏い青き業火を呼ぶ、希少な古龍の雌。 テオ・テスカトルとはつがいであり、 ともに行動する姿を目撃した例もあるという。,Lunastra,"Un dragon ancien femelle incroyablement rare, capable de disperser une poudre bleue explosive. Il paraîtrait qu'elle voyage parfois en compagnie de son partenaire le Teostra.",Lunastra,"Un raro drago anziano femmina, capace di diffondere una bollente polvere blu nell'aria. È solita far coppia con il Teostra.",Lunastra,"Ein unglaublich seltener, weiblicher Drachen- ältester; verteilt heißen blauen Staub in der Luft. Wurde mit dem Gegenstück Teostra gesehen.",Lunastra,"Dragón anciano hembra increíblemente escaso, capaz de esparcir por el aire polvo azul ardiente. Se le ve con el macho de su especie, Teostra.",Lunastra,"Dragoa Anciã rara que empesteia o ar com pó azul quente. Segundo informes incertos, ela viaja com seu consorte, o Teostra.",Lunastra,"Rzadki żeński Starszy Smok, rozrzucający gorący błękitny pył. Wciąż nie potwierdzono doniesień, że wędruje z partnerem, Teostrą.",Лунастра,"Редкая древняя драконица, способная рассеивать горячую голубую пыль. Говорят, ее видели с партнером — теострой.",나나-테스카토리,"분진과 푸른 불길의 희귀한 고룡 암컷. 테오-테스카토르와 한 쌍을 이루며, 함께 행동하는 모습이 목격된 적 있다.",炎妃龍,身體纏繞著粉塵，稱之為藍色業火的稀少 雌性古龍。與炎王龍是雌雄一對， 所以也有目擊到共同行動時的身影的案例。,لوناسترا,أنثى تنين معمِّر نادرة تشوش الهواء بغبار أزرق ساخن. التقارير حول تنقلها مع رفيقها تيوسترا لا تزال غير مؤكدة.
Kushala Daora,"An elder dragon that shields itself with fierce winds, preventing anyone from approaching it. Its skin consists of hard, metallic scales.",クシャルダオラ,風を纏い嵐を呼び、側に何者も近寄らせない という古龍。別名≪鋼龍≫とも呼ばれており、 硬度の高い金属質の外殻が全身を覆っている。,Kushala Daora,Un dragon ancien protégé par des vents violents qui empêchent quiconque de l'approcher. Sa peau est recouverte d'écailles métalliques très dures.,Kushala Daora,"Un drago anziano che si ripara dietro forti raffiche di vento, impedendo a chiunque di avvicinarsi. La sua pelle è ricoperta da dure scaglie metalliche.",Kushala Daora,"Ein Drachenältester, in wilde Winde gehüllt, durch die sich niemand nähern kann. Seine Haut besteht aus harten metallischen Schuppen.",Kushala Daora,Un dragón anciano envuelto en torbellinos de viento que dificultan acercarse a él. Tiene la piel recubierta de duras escamas metálicas.,Kushala Daora,"Um dragão ancião que se protege com ventos fortes, impedindo a aproximação. A pele consiste em escamas metálicas duras.",Kushala Daora,"Starszy Smok spowity silnymi wiatrami, uniemożliwiającymi zbliżenie się do niego. Skórę ma pokrytą twardymi, metalicznymi łuskami.",Кушала-даора,Древний металлический дракон защищенный коконом из яростного ветра.,크샬다오라,바람을 두르고 태풍을 불러 누구도 다가가지 못한다는 고룡. 일명 ≪강룡≫으로도  불리며 딱딱한 금속질 외각이 전신을 뒤덮고 있다.,鋼龍,身體纏繞著呼風喚雨的風暴，是無人能靠近的 古龍。另外有別名叫做《鋼龍》， 全身都包覆著高硬度的金屬性質外殼。,كوشالا داورا,تنين معمر يحمي نفسه برياح عنيفة تمنع أي أحد من الاقتراب. يتكون جلده من قشور معدنية صلبة.
Vaal Hazak,A grotesque elder dragon that inhabits the deepest part of the Rotten Vale. It uses the fatal vapor of the vale in what appears to be a symbiotic relationship.,ヴァルハザク,瘴気の谷の最深部に棲まう古龍。瘴気を利用して 活動しており、消費すると周囲から瘴気を集める 行動を取る等、瘴気とは共生関係にあるようだ。,Vaal Hazak,Un monstrueux dragon ancien qui vit dans les profondeurs du Val putride. Il est en symbiose avec les vapeurs mortelles du val.,Vaal Hazak,Un mostruoso drago anziano che abita nei recessi della Valle putrefatta. Sembra essere in simbiosi con i vapori mefitici e letali della valle.,Vaal Hazak,"Ein grotesker Drachenältester, der im tiefsten Teil des Tals der Verwesung zuhause ist. Er nutzt den tödlichen Schwaden in einer symbiotischen Beziehung.",Vaal Hazak,Un dragón anciano de aspecto grotesco que habita en lo más profundo del Valle Putrefacto. Utiliza los letales efluvios del valle en lo que parece ser una relación simbiótica.,Vaal Hazak,Um dragão ancião grotesco que habita as profundezas do Vale. Usa o vapor fatal do lugar em uma aparente relação simbiótica.,Vaal Hazak,Groteskowy starszy smok zamieszkujący najgłębsze zakątki Gnijącej Doliny. Czerpie siły  ze śmiercionośnych oparów wypełniających dolinę.,Ваал-хазак,"Гротескный Древний дракон, живущий в глубинах Гнилой долины. Ядовитые испарения придают ему силы.",발하자크,"독기의 골짜기 심층부에 서식하는 고룡. 독기를 이용해서 활동하며, 소모하면 주위의 독기를 모으는 등, 독기와 공생 관계인 듯하다.",屍套龍,棲息於瘴氣之谷最深處的古龍。會利用瘴氣 進行活動，消耗之後就會從四周採取收集瘴氣， 和瘴氣之間似乎存在著共生關係。,فال هازاك,تنين معمِّر بشع يعيش في أعمق جزء من الوادي المتعفن. يستخدم الغبار القاتل في الوادي فيما يبدو بأنه علاقة تكافلية.
Kulve Taroth,"An elder dragon that protects itself with a glittering coat of metal. Its ecology and coat differ with each appearance, thus the need for a thorough investigation.",マム・タロト,光り輝く金属を身に纏う巨大な古龍。その生態や 纏っている金属は個体ごとに違いが見られるため 機会が訪れた際には徹底した調査を行いたい。,Kulve Taroth,"Un dragon ancien protégé par un manteau de métal étincelant qui change à chaque apparition, d'où la nécessité de mener des enquêtes approfondies.",Kulve Taroth,"Un drago anziano che si protegge ricoprendosi di metalli. Il suo rivestimento è diverso a ogni sua apparizione, quindi necessita di uno studio molto approfondito.",Kulve Taroth,"Eine Drachenälteste, die sich mit einer glitzernden Metallschicht schützt. Ihre Ökologie und ihr Fell ändern sich mit jedem Auftreten, daher die sorgfältige Untersuchung.",Kulve Taroth,Dragón anciano que se protege a sí misma con una brillante coraza metálica. Su ecología y el material que la recubre varían en cada aparición: de ahí que sea tan importante investigar más.,Kulve Taroth,"Dragão ancião que se protege com sua capa de metal reluzente. Apresenta uma capa diferente em cada aparição, por isso precisa ser investigado minuciosamente.",Kulve Taroth,"Cechy tego Starszego Smoka oraz właściwości jej lśniącej osłony z metali są zmienne, co wymaga przeprowadzenia dokładnych badań i śledztwa na jej temat.",Кулве тарот,"Древний дракон, защищенный сверкающим металлическим покрытием. Его повадки и тип шкуры всякий раз разные, поэтому необходимо тщательное расследование.",맘-타로트,빛나는 금속을 몸에 두른 거대한 고룡. 생태와 두르고 있는 금속이 개체별로 다르기 때문에 기회가 있을 때 철저히 조사해 두는 게 좋다.,絢輝龍,全身包覆住閃亮金屬的巨大古龍。那生態 及包覆在身上的金屬，每一個體看起來都不一樣， 如果有機會，想進行徹底調查。,كولف تاروث,تنين معمِّر يحمي نفسه بمعطف لامع معدني. يختلف تكيّفه ومعطفه مع الهيئة، مما يتطلب استقصاءً دقيقًا.
Xeno'jiiva,"A new species discovered in the depths of the Elder's Recess. Its relationship to the other elder dragons is unclear, as is its ecology.",ゼノ・ジーヴァ,龍結晶の地深部で存在が確認された新種の古龍。 因果関係は不明だが、周辺では老いた他の古龍の 目撃情報が相次ぐなど、生態には未だ謎が多い。,Xeno'jiiva,Une nouvelle espèce de wyverne découverte dans les profondeurs de la Terre des anciens. Son écologie ainsi que sa relation avec les autres dragons reste encore un mystère.,Xeno'jiiva,"Una nuova specie rinvenuta nelle profondità della Landa dei cristalli. Non si hanno molte informazioni né riguardo il suo collegamento con i draghi anziani, né sulla sua biologia.",Xeno'jiiva,"Eine neue Spezies, in den Tiefen der Heimat der Ältesten gefunden. Ihre Verbindung zu anderen Drachenältesten ist so unklar wie ihre Ökologie.",Xeno'jiiva,Nueva especie descubierta en las profundidades del Lecho de los Ancianos. Ni su relación con los otros dragones ancianos ni su ecología están claras.,Xeno'jiiva,Nova espécie descoberta nas profundezas da Fenda do Ancião. Sua relação com o outro dragão ancião e sua ecologia são incertas.,Xeno'jiiv,"Nowy gatunek odkryty w Zaciszu Starszych. Nie wiadomo, co łączy go z innymi Starszymi Smokami i jaka jest jego ekologia.",Ксено'джиива,В глубинах убежища древнего обнаружен новый вид. О его повадках и связях с другими древними драконами ничего не известно.,제노-지바,"용결정의 땅 심층부에서 확인된 신종 고룡. 인과 관계는 알 수 없지만 주변에서 늙은 고룡 목격이 잇따르는 등, 아직 수수께끼가 많다.",冥燈龍,在龍結晶之地深部確認存在的新種古龍。 雖然因果關係不明，但周圍曾多次目擊到 其他老年古龍，其生態仍是一團謎。,زينوجيفا,فصائل جديدة اكتُشفت في أعماق مخبأ التنين المعمِّر. علاقتها بالتنانين المعمرة الأخرى غير مفهومة تمامًا مثل المسح البيئي.
Behemoth,A powerful beast from another world. Its large horns and muscular frame defy nature. Unique strategies are required to battle it.,,,,,,,,,,,,,,,,,,,,,,
Gajalaka,,ガジャブー,,Gajalaka,,Gajalaka,,Gajalaka,,Gajalaka,,Gajalaka,,Gajalaka,,Гаялака,,가쟈부,,奇面族,,غاجالاكا,
Leshen,"Dwelling deep inside the forest, these creatures use their innate magic to control all flora and fauna within their territory. Revolures and Jagras controlled by a leshen are tough to approach, but the Igni Sign is very useful in fending off leshen's lashing roots.",,,,,,,,,,,,,,,,,,,,
Ancient Leshen.," An old leshen that arrived through a portal to assume control of the Ancient Forest. Sometimes revered as an indigenous deity. Ancient Leshens use their wisdom and tactical knowledge to curse hunters and send packs of wild Jagras after them.",,,,,,,,,,,,,,,,,,,,
